Project_ID,Project_Type,Area,Floor_Count,Structure_Type,Contract_Type,Planned_Cost,Actual_Cost,Cost_Overrun,Planned_Duration,Actual_Duration,Schedule_Delay,Labor_Total,Equipment_Count,Resource_Utilization,Change_Order_Count,Change_Cost_Ratio,Defect_Count,Defect_Severity,Repair_Cost,Accident_Count,Risk_Level,Temperature,Rainfall
P064670,Remodeling,4633,8,SRC,DBB,9212023610,12409222220,0.347068,90,102,0.140178,24,2,0.7787,4,0.0547,7,0.3178,34478696,1,0.2222,11.0,8.6
P064671,Building,3139,16,Composite,CM-at-Risk,17839496173,19159048025,0.073968,198,221,0.119708,46,3,0.7146,0,0.002,2,0.3383,15713912,0,0.1333,8.8,64.1
P064672,Remodeling,6817,16,RC,Turnkey,29981077190,39167878862,0.30642,189,238,0.263236,47,3,0.6405,2,0.0224,2,0.4853,39833768,1,0.2341,5.5,22.8
P064673,Building,2811,12,Masonry,DBB,11112834272,12822932773,0.153885,99,113,0.143322,35,3,0.8885,1,0.019,3,0.129,21479799,1,0.1686,9.7,26.1
P064674,Building,13001,7,RC,DBB,24717008435,28224994574,0.141926,207,228,0.106164,89,7,0.7338,1,0.018,8,0.5964,243005389,0,0.1607,7.8,1.2
P064675,Infrastructure,7468,1,Steel,Turnkey,26024865603,32363481869,0.24356,229,284,0.244076,51,5,0.7806,2,0.0271,6,0.2894,119711451,0,0.1848,19.1,82.4
P064676,Building,54011,21,Masonry,Design-Build,324701854754,396666825630,0.221634,611,715,0.17146,102,4,0.7244,1,0.0162,4,0.4841,652130125,4,0.2881,18.7,32.2
P064677,Infrastructure,69100,1,Composite,Design-Build,115070404345,143490838021,0.246983,297,334,0.126176,163,7,0.7177,3,0.0446,3,0.334,221050388,1,0.1838,19.9,76.8
P064678,Building,10305,17,Steel,Turnkey,47098366331,52497440456,0.114634,208,236,0.138149,90,7,0.8338,1,0.0149,2,0.4392,62528938,0,0.1085,13.8,50.9
P064679,Infrastructure,55015,3,Composite,Turnkey,146134998572,186365817543,0.275299,374,447,0.197781,79,3,0.7016,3,0.0547,11,0.7368,3582184055,1,0.2393,17.2,57.3
P064680,Remodeling,3316,8,RC,DBB,12037203456,15949715881,0.325035,97,115,0.188216,45,5,0.833,3,0.0508,6,0.1726,22223308,0,0.1302,18.8,45.1
P064681,Remodeling,16520,9,RC,DBB,62132750709,89031882473,0.43293,289,354,0.225124,51,4,0.5878,2,0.0356,5,0.407,416868948,3,0.2272,15.7,13.9
P064682,Infrastructure,57334,6,Composite,DBB,266187314425,339583142631,0.27573,707,845,0.195566,174,12,0.928,2,0.0245,2,0.6831,1041668684,3,0.2275,9.3,41.7
P064683,Infrastructure,25041,2,Steel,Design-Build,93349361405,114977568298,0.231691,258,281,0.092351,66,5,0.734,2,0.0375,2,0.6955,166299312,1,0.2106,18.8,60.5
P064684,Building,9548,18,Steel,Turnkey,35651643168,42726854361,0.198454,160,176,0.104412,84,2,0.9356,4,0.0708,5,0.3922,127929021,0,0.1986,-0.7,2.7
P064685,Remodeling,11116,15,RC,DBB,41030941092,62793916370,0.530404,200,290,0.45,59,2,0.5802,0,0.0207,0,0.4317,0,4,0.3542,23.2,40.4
P064686,Remodeling,5301,6,Steel,Turnkey,14457365404,21108187210,0.46003,177,226,0.281523,26,2,0.7096,3,0.0464,5,0.4683,130505249,3,0.3265,18.3,82.5
P064687,Building,9525,4,Steel,DBB,33212416775,38728036041,0.166071,273,297,0.091399,48,5,0.779,4,0.0417,5,0.2173,36531200,0,0.2061,10.8,20.2
P064688,Remodeling,3866,10,RC,CM-at-Risk,12821609821,18255408063,0.4238,153,192,0.256255,27,2,0.4,2,0.0355,3,0.4253,55203410,3,0.3059,15.1,40.3
P064689,Remodeling,3167,2,SRC,DBB,9482017551,12446285877,0.31262,111,129,0.16639,28,1,0.7091,3,0.0437,5,0.2324,43276780,1,0.1917,9.2,11.3
P064690,Remodeling,3183,4,RC,DBB,14630785904,18623659054,0.272909,150,182,0.214206,18,1,0.5911,0,0.0023,1,0.3784,9274100,2,0.2318,19.3,57.3
P064691,Remodeling,4726,13,Masonry,Turnkey,20150339818,26690575913,0.324572,167,212,0.273746,46,2,0.6006,2,0.0276,5,0.2321,83610432,1,0.1906,21.8,7.6
P064692,Building,57829,4,Concrete,DBB,141819898141,183669390063,0.295089,553,639,0.155756,146,14,0.7299,4,0.0468,5,0.2477,716782889,3,0.2186,25.6,2.1
P064693,Remodeling,2742,9,RC,CM-at-Risk,10534352727,14720272592,0.397359,94,105,0.126701,39,1,0.669,6,0.0852,4,0.2187,22942458,0,0.1754,18.0,12.2
P064694,Building,25652,7,RC,DBB,121469996664,166450214958,0.370299,450,568,0.264116,97,9,0.8311,2,0.033,5,0.1332,364852548,3,0.2901,9.4,103.8
P064695,Infrastructure,21770,5,Steel,Design-Build,37529885880,40999111000,0.092439,247,273,0.109096,98,5,0.8759,0,0.0026,3,0.2167,32941088,0,0.1,12.5,11.8
P064696,Building,4909,20,Concrete,CM-at-Risk,27930418604,34152868982,0.222784,138,152,0.105734,38,4,0.5165,3,0.0566,1,0.3517,16531820,1,0.2716,20.6,74.0
P064697,Remodeling,10468,13,Steel,Turnkey,30850726950,42814885667,0.387808,239,309,0.295666,58,5,0.8717,4,0.0548,8,0.2923,185186867,1,0.271,8.6,30.7
P064698,Remodeling,4057,9,Steel,Turnkey,11013143910,14715906063,0.336213,97,123,0.269855,26,1,0.8247,2,0.0383,9,0.304,52959766,2,0.2532,18.2,84.2
P064699,Infrastructure,66854,5,Concrete,DBB,310468494680,387912376929,0.249442,594,787,0.326015,170,14,0.7929,0,0.0053,3,0.3266,1342500461,1,0.2165,30.1,77.5
P064700,Building,42531,10,Steel,Design-Build,159436732114,185926666844,0.166147,509,568,0.11778,150,17,0.7098,3,0.0415,2,0.4495,650217484,1,0.1714,18.0,1.4
P064701,Remodeling,2218,7,Composite,CM-at-Risk,7547051198,9538325562,0.263848,90,109,0.211408,35,1,0.7921,2,0.0249,3,0.0903,4349922,2,0.2768,19.6,13.6
P064702,Remodeling,3002,8,Steel,CM-at-Risk,13850280268,19722314341,0.423965,169,216,0.28188,26,1,0.5191,5,0.0652,6,0.2421,62706647,1,0.2907,-2.4,10.6
P064703,Infrastructure,99154,4,Composite,DBB,255594623251,334774259209,0.309786,672,760,0.130998,155,5,0.7427,2,0.0506,3,0.5512,692033519,1,0.1662,19.6,158.2
P064704,Remodeling,5423,9,Concrete,Turnkey,12579284498,16140354146,0.28309,156,180,0.160149,51,2,0.7044,1,0.0147,5,0.2261,56261368,3,0.2915,24.4,0.0
P064705,Building,29251,15,SRC,Turnkey,78694655343,92401926494,0.174183,265,300,0.132432,96,9,0.5594,2,0.0184,3,0.4104,333272562,1,0.1894,12.8,45.3
P064706,Infrastructure,96000,3,Concrete,DBB,367124038515,569042259698,0.55,897,1166,0.300464,207,21,0.7077,5,0.0851,8,0.2004,2274017683,3,0.278,20.3,102.2
P064707,Infrastructure,23151,2,Composite,Design-Build,70632073056,88918363609,0.258895,300,359,0.19771,84,7,0.7333,3,0.0387,5,0.1264,106223112,2,0.2354,15.1,3.5
P064708,Building,14370,27,RC,Design-Build,71911889238,83484957220,0.160934,263,304,0.155937,109,6,0.7644,1,0.0142,1,0.1171,30119338,1,0.1957,19.3,43.8
P064709,Infrastructure,66141,1,RC,DBB,299007642524,380860386649,0.273748,463,531,0.147395,198,12,0.7261,3,0.0439,2,0.1657,436251343,1,0.1824,20.6,56.6
P064710,Remodeling,5396,7,RC,DBB,14226833222,19801873903,0.391868,124,156,0.264499,25,1,0.7443,4,0.0583,2,0.1273,13615724,1,0.2627,12.4,37.3
P064711,Building,14211,1,RC,Design-Build,28463111699,32260973156,0.133431,177,177,0.005361,83,8,0.7812,2,0.0276,4,0.7962,274822663,2,0.161,25.0,178.3
P064712,Remodeling,1302,10,RC,Turnkey,4354258899,5614886518,0.289516,90,102,0.141708,26,2,0.5371,3,0.0473,7,0.2088,10906454,1,0.1534,23.8,18.3
P064713,Building,11553,3,Steel,Turnkey,40806968840,53511606483,0.311335,279,356,0.276911,63,3,0.8533,3,0.0537,2,0.3072,71191553,2,0.2773,16.1,94.1
P064714,Infrastructure,84256,1,Concrete,DBB,353915852083,450115489416,0.271815,740,884,0.195302,123,14,0.4464,3,0.0454,4,0.3304,1783406347,0,0.1766,1.5,16.4
P064715,Remodeling,1507,9,SRC,Design-Build,8102996870,10417617925,0.28565,127,151,0.189297,28,1,0.6532,1,0.0132,3,0.2559,8191934,4,0.2938,22.2,75.9
P064716,Building,14500,3,Composite,Design-Build,64535663756,83534446880,0.294392,317,350,0.105684,80,6,0.4,5,0.0598,5,0.6223,923696039,2,0.2138,10.5,41.7
P064717,Infrastructure,15750,2,Steel,Design-Build,30718194823,42013920141,0.367721,254,315,0.243837,78,8,0.9757,2,0.0167,3,0.3558,115198782,6,0.3656,4.7,50.7
P064718,Building,34478,8,RC,Turnkey,146898795370,177091933073,0.205537,523,624,0.193244,113,6,0.7241,1,0.0101,0,0.3763,0,2,0.2442,17.5,198.3
P064719,Infrastructure,61396,3,Steel,CM-at-Risk,257412240537,293262300688,0.139271,422,485,0.150592,170,19,0.6551,1,0.0162,0,0.1417,0,0,0.1194,9.1,14.4
P064720,Building,34550,17,RC,Design-Build,193613557736,224198304224,0.157968,546,560,0.025987,168,17,0.7893,2,0.0433,3,0.3389,383982729,0,0.1482,1.0,0.2
P064721,Building,5550,23,SRC,Turnkey,12578364317,15615850624,0.241485,167,198,0.187746,72,7,0.7732,0,0.0048,4,0.5005,61573191,3,0.2632,9.6,122.6
P064722,Building,7897,12,Steel,DBB,23071541949,32364735974,0.402799,196,219,0.120965,70,6,0.5184,7,0.1138,7,0.1932,66062277,1,0.2786,15.0,22.1
P064723,Remodeling,3020,17,Masonry,Design-Build,12255176715,16166685977,0.319172,125,154,0.239074,31,2,0.811,1,0.0155,2,0.2457,28235832,4,0.2609,12.0,60.3
P064724,Building,16154,7,RC,CM-at-Risk,56498017221,60981756365,0.079361,263,277,0.056937,55,4,0.8353,0,0.0084,5,0.3723,365687268,1,0.1703,29.6,5.1
P064725,Building,9355,29,SRC,Design-Build,48928189180,55740558815,0.139232,316,376,0.191234,72,6,0.7225,1,0.0163,5,0.1243,83080584,1,0.1883,7.3,48.2
P064726,Building,12308,29,RC,DBB,34477732974,45049295458,0.30662,221,268,0.21593,67,3,0.6567,2,0.0258,3,0.2109,22016469,1,0.1768,7.2,154.3
P064727,Building,13104,6,Composite,Turnkey,30421295744,37656270825,0.237826,150,217,0.45,85,6,0.7987,0,0.0055,5,0.1447,90588279,0,0.2834,9.1,9.1
P064728,Building,21173,16,SRC,Design-Build,73095559646,76631118770,0.048369,299,302,0.012534,63,2,0.8302,0,0.0001,1,0.6964,123115426,1,0.1449,8.9,43.4
P064729,Building,5265,14,RC,Turnkey,28971992592,34898909004,0.204574,209,235,0.126052,45,1,0.5692,2,0.0424,2,0.4483,70986407,1,0.2033,3.5,24.2
P064730,Building,33276,9,Masonry,CM-at-Risk,125513252008,136710916785,0.089215,431,502,0.166169,142,10,0.8314,0,0.0026,4,0.3447,363443928,0,0.1781,22.4,18.9
P064731,Building,12408,25,RC,CM-at-Risk,65761360757,76781583831,0.167579,215,235,0.09526,70,5,0.7065,2,0.0389,3,0.1221,37346823,1,0.1755,9.9,55.3
P064732,Building,5670,12,Steel,DBB,28479886968,35906131414,0.260754,193,262,0.362265,30,2,0.6665,1,0.0152,4,0.5109,224800531,0,0.2045,1.5,3.1
P064733,Building,4760,19,Masonry,Design-Build,12065771835,15152087678,0.255791,96,119,0.246521,29,3,0.6918,3,0.0408,5,0.366,50185554,0,0.1978,22.7,43.0
P064734,Infrastructure,18410,1,RC,CM-at-Risk,53501462401,72438037510,0.353945,201,245,0.221866,44,1,0.8226,1,0.0192,2,0.4126,50307573,4,0.3092,5.3,113.9
P064735,Infrastructure,20904,1,RC,CM-at-Risk,64725623903,74312524413,0.148116,236,256,0.087108,87,8,0.6916,2,0.0247,2,0.6052,81224787,0,0.111,18.2,57.5
P064736,Infrastructure,36588,5,Steel,Turnkey,145529688365,187122364359,0.285802,549,644,0.173947,79,6,0.5132,2,0.03,4,0.5133,1337470103,3,0.2763,23.6,5.2
P064737,Infrastructure,12869,3,SRC,DBB,56919322039,79052855768,0.388858,204,252,0.23993,36,1,0.874,2,0.041,5,0.1963,148253006,3,0.3058,17.8,57.8
P064738,Building,7419,12,Steel,Design-Build,33102473918,42414199831,0.2813,205,239,0.170142,74,8,0.6341,4,0.0435,5,0.0644,28870559,3,0.261,22.4,66.9
P064739,Infrastructure,27427,3,Masonry,DBB,99489581891,125904165372,0.265501,436,475,0.090026,68,3,0.5103,4,0.0479,2,0.3961,299768172,2,0.2208,-0.1,95.5
P064740,Remodeling,5509,10,Masonry,DBB,17191771341,21185884001,0.232327,168,203,0.210375,38,1,0.8015,0,0.001,2,0.3228,41512192,1,0.1967,22.7,30.6
P064741,Infrastructure,7314,6,Steel,Design-Build,21765299963,24771436132,0.138116,175,186,0.065384,48,5,0.7387,1,0.0272,2,0.3487,39337095,1,0.1667,4.6,28.8
P064742,Building,27020,11,Masonry,DBB,111716600675,135598146684,0.213769,495,575,0.161849,68,2,0.627,2,0.0206,2,0.4265,468108680,1,0.1841,10.5,16.6
P064743,Infrastructure,26191,7,Steel,DBB,50868818357,60732689186,0.193908,185,192,0.039721,121,13,0.7506,3,0.0367,2,0.3759,152625580,1,0.2015,33.5,6.4
P064744,Infrastructure,46252,2,Composite,DBB,200902392900,235542787093,0.172424,656,703,0.071827,160,7,0.7494,1,0.0233,2,0.2204,195610301,1,0.1453,8.9,4.3
P064745,Building,4814,18,SRC,Design-Build,11777350526,13935008251,0.183204,116,138,0.192581,46,4,0.6407,1,0.021,4,0.0657,5025825,1,0.1743,11.8,87.6
P064746,Infrastructure,110460,3,Masonry,Design-Build,392150441961,469226434877,0.196547,887,977,0.102309,166,9,0.7942,2,0.0363,4,0.4867,2176316674,1,0.1706,7.7,7.9
P064747,Infrastructure,24851,1,SRC,Design-Build,43241210255,52150845421,0.206045,199,209,0.052864,48,4,0.773,3,0.0654,3,0.2222,139037480,1,0.2245,7.5,34.0
P064748,Building,7411,14,Composite,Design-Build,40865331716,46696160706,0.142684,265,290,0.094979,57,5,0.7041,3,0.0353,6,0.238,241529250,0,0.1917,10.7,4.0
P064749,Building,5072,7,SRC,CM-at-Risk,14652411709,17759162563,0.21203,168,193,0.154615,41,2,0.5212,3,0.0565,5,0.0542,4994416,0,0.2172,9.9,21.3
P064750,Remodeling,3428,15,RC,DBB,17180363620,24901682900,0.449427,119,146,0.228172,52,6,0.6557,4,0.0791,2,0.2093,17480527,1,0.2234,20.3,40.0
P064751,Infrastructure,24457,6,Composite,Design-Build,47854434435,62166020869,0.299065,188,228,0.213274,99,3,0.9459,1,0.0104,3,0.1217,78061955,5,0.352,15.6,13.1
P064752,Building,13204,16,Composite,DBB,75716705004,98579742663,0.301955,374,504,0.347998,104,5,0.7183,2,0.0298,4,0.2681,221231013,1,0.2603,23.3,85.3
P064753,Remodeling,5011,9,Composite,Design-Build,20633114022,26200650344,0.269835,176,214,0.217711,48,1,0.8785,1,0.0191,3,0.3089,38886127,2,0.2437,26.0,27.8
P064754,Remodeling,7162,6,RC,Design-Build,15764071931,22436168083,0.423247,119,172,0.45,47,3,0.4605,2,0.0385,1,0.1016,1981987,1,0.299,17.0,0.7
P064755,Remodeling,5641,7,Composite,Turnkey,16491095313,22281860976,0.351145,154,186,0.209427,31,3,0.4517,2,0.0226,2,0.3777,49133558,2,0.2213,12.5,135.4
P064756,Building,5400,10,Composite,CM-at-Risk,27687037805,34854990396,0.258892,171,200,0.172907,51,4,0.8522,1,0.0417,5,0.1352,76870179,5,0.2926,4.1,9.4
P064757,Infrastructure,16027,2,Steel,Turnkey,53101214852,65841311420,0.239921,318,373,0.174321,55,4,0.6595,2,0.0273,7,0.5552,539285895,1,0.2302,30.2,27.8
P064758,Infrastructure,98301,3,Concrete,Turnkey,414270189776,465299163212,0.123178,838,945,0.128493,245,22,0.7099,0,0.0009,2,0.2816,818749350,0,0.1231,8.7,28.1
P064759,Infrastructure,18487,2,Composite,Design-Build,80317798588,104829023725,0.305178,281,377,0.34421,56,2,0.6712,1,0.0223,4,0.2094,131896652,1,0.3227,6.1,93.1
P064760,Infrastructure,12289,4,RC,CM-at-Risk,50709780799,56746983042,0.119054,188,218,0.164144,49,4,0.9124,0,0.0042,4,0.1108,95770205,1,0.2281,8.1,0.5
P064761,Building,8056,1,Composite,Turnkey,32498397023,40804889806,0.255597,175,225,0.287279,57,2,0.7431,0,0.0041,6,0.2456,165986877,2,0.2768,4.9,48.0
P064762,Remodeling,2227,13,RC,CM-at-Risk,10426155196,12787908723,0.226522,95,107,0.133868,33,1,0.7895,4,0.0348,1,0.2841,14516350,1,0.1692,14.3,9.5
P064763,Remodeling,4090,6,RC,Design-Build,15706829278,20973957408,0.33534,107,130,0.219148,34,1,0.7371,2,0.0198,2,0.386,39337162,3,0.3072,14.4,8.0
P064764,Building,14472,3,Steel,CM-at-Risk,45033158987,50258446490,0.116032,273,292,0.072932,78,3,0.8067,1,0.0178,1,0.5804,113972358,0,0.0865,9.4,319.9
P064765,Building,13637,24,Steel,Turnkey,90109292220,105154390195,0.166965,442,439,-0.004543,77,3,0.7197,4,0.0507,2,0.4596,366789195,0,0.11,11.1,47.1
P064766,Infrastructure,17443,4,Composite,CM-at-Risk,38902780558,46346905423,0.191352,218,248,0.138554,78,8,0.7271,2,0.0313,3,0.5867,336885750,1,0.2152,25.7,7.9
P064767,Building,5830,23,Steel,DBB,31847946570,40255485985,0.26399,142,169,0.195471,72,2,0.5602,3,0.0504,5,0.1092,42058688,1,0.1809,14.6,59.0
P064768,Infrastructure,27214,4,Composite,Turnkey,72240488692,96419885940,0.334707,401,446,0.113807,69,2,0.5452,5,0.0854,2,0.5077,365884219,0,0.1725,17.5,17.7
P064769,Building,17796,19,RC,Turnkey,63175584240,75719096490,0.19855,365,427,0.170281,109,7,0.6552,2,0.0288,3,0.1675,35745644,2,0.2678,16.7,65.0
P064770,Building,6180,13,SRC,Design-Build,16327630261,20410648105,0.250068,179,200,0.117426,70,7,0.733,3,0.0546,7,0.6138,302728599,2,0.2362,21.0,17.0
P064771,Remodeling,3966,7,SRC,Turnkey,16157236857,20869010269,0.29162,119,143,0.203543,51,4,0.8051,0,0.0005,2,0.6348,101972050,3,0.2138,2.1,13.1
P064772,Infrastructure,17824,3,Concrete,Design-Build,57969446112,71957995183,0.241309,221,254,0.150604,59,5,0.7394,2,0.0408,2,0.2685,67779958,2,0.2119,2.4,8.0
P064773,Building,4793,7,RC,Turnkey,8500585812,10182664731,0.197878,91,106,0.16557,49,4,0.9285,1,0.0282,5,0.1852,9731627,3,0.2782,8.0,0.9
P064774,Infrastructure,15086,3,Steel,CM-at-Risk,58899895288,70541282891,0.197647,251,295,0.17726,98,3,0.6501,1,0.0231,3,0.5336,311775038,1,0.2034,4.8,80.7
P064775,Remodeling,3909,2,RC,Turnkey,17131521189,21787474623,0.271777,159,195,0.232388,47,2,0.7639,2,0.021,3,0.0789,10137928,1,0.1909,15.4,54.0
P064776,Building,17038,28,Composite,Turnkey,45969808492,56387762311,0.226626,253,291,0.153091,97,6,0.5198,2,0.0401,5,0.3885,199020577,0,0.2166,16.5,124.5
P064777,Remodeling,4322,12,Steel,CM-at-Risk,12122585914,14772922627,0.218628,160,180,0.129921,55,5,0.6172,2,0.0308,2,0.2608,20726190,0,0.1904,22.7,9.5
P064778,Building,15959,30,SRC,Turnkey,110726780242,143963970047,0.300173,406,491,0.210245,83,8,0.6424,3,0.0262,3,0.4193,204176716,3,0.2766,9.5,17.2
P064779,Remodeling,3152,7,RC,DBB,7151557443,10433886307,0.458967,90,119,0.327918,46,5,0.9678,3,0.0526,7,0.237,16086264,1,0.226,16.6,128.9
P064780,Building,7006,30,SRC,DBB,16861891248,22424393104,0.329886,183,239,0.308,68,5,0.6914,2,0.0338,1,0.3465,28841115,2,0.2508,14.3,52.9
P064781,Infrastructure,45488,4,Steel,DBB,155551526752,187835312820,0.207544,591,738,0.249523,84,7,0.8645,0,0.0003,1,0.3242,120637801,1,0.2436,5.7,80.1
P064782,Infrastructure,46216,2,Composite,DBB,163519510644,225530033548,0.379224,553,750,0.356596,70,5,0.8859,4,0.0437,5,0.2042,767450600,2,0.2948,18.2,17.5
P064783,Remodeling,16196,12,Steel,Design-Build,57829609521,71550609653,0.237266,308,351,0.140905,95,4,0.5178,1,0.0244,4,0.2517,97337848,0,0.2104,11.7,118.5
P064784,Building,72355,1,RC,Design-Build,200246932269,233339339801,0.165258,376,423,0.127422,217,8,0.6955,1,0.015,2,0.2131,106001644,2,0.2081,24.2,56.2
P064785,Building,15279,24,RC,Design-Build,76097461544,96479025156,0.267835,368,496,0.348444,108,7,0.8093,2,0.036,2,0.2541,79591892,0,0.2126,2.0,90.3
P064786,Remodeling,5192,14,Steel,DBB,28604654558,38117733129,0.332571,165,192,0.168865,42,1,0.768,2,0.0335,4,0.173,95911105,3,0.315,12.7,61.5
P064787,Building,52335,6,Steel,Design-Build,182144376092,200191969452,0.099084,436,467,0.0716,166,8,0.8729,1,0.0156,3,0.5255,338358185,0,0.1013,21.6,29.3
P064788,Remodeling,4246,7,Composite,CM-at-Risk,15243700554,17844443549,0.170611,118,141,0.199196,52,4,0.8026,0,0.0059,1,0.2149,15082897,1,0.2457,4.9,9.5
P064789,Building,70289,17,RC,DBB,351469848541,401515640274,0.14239,499,582,0.168335,141,14,0.9024,0,0.0105,2,0.3527,335053544,2,0.1747,12.0,35.5
P064790,Infrastructure,26002,1,Composite,DBB,55648762162,71275435415,0.280809,266,322,0.210584,96,5,0.5808,0,0.001,3,0.3076,133872569,1,0.1914,17.8,66.8
P064791,Infrastructure,90918,4,SRC,DBB,260409471606,328540922481,0.261632,582,685,0.177594,211,24,0.8244,3,0.0406,3,0.0948,290254772,2,0.2213,15.7,79.7
P064792,Building,8061,9,Steel,DBB,36964668375,48267133236,0.305764,179,222,0.241105,75,4,0.7041,0,0.0074,6,0.2207,161586288,2,0.2305,10.7,113.2
P064793,Remodeling,2809,13,RC,CM-at-Risk,9111846272,12700410248,0.393835,116,143,0.238722,22,1,0.7907,2,0.0317,2,0.1223,7273632,5,0.3083,20.5,56.2
P064794,Infrastructure,22011,1,Steel,Turnkey,37877977082,50138282825,0.323679,275,305,0.112365,80,7,0.8481,5,0.0929,6,0.4398,216558972,1,0.1756,18.6,24.6
P064795,Building,28375,26,Steel,Design-Build,151389717109,182086253098,0.202765,512,628,0.228424,111,8,0.8557,1,0.0198,3,0.2381,282504713,1,0.2427,20.0,44.7
P064796,Building,8045,28,SRC,DBB,37223394830,43290808187,0.163,204,213,0.044781,91,5,0.8366,1,0.0366,2,0.2149,35363921,0,0.122,10.8,21.3
P064797,Building,69677,6,Composite,DBB,343700866241,449029027803,0.306453,538,638,0.186691,95,10,0.6435,3,0.058,4,0.6821,1458810812,1,0.1931,15.0,24.9
P064798,Infrastructure,22666,1,RC,CM-at-Risk,98820194699,121555460432,0.230067,294,320,0.089854,95,3,0.5837,5,0.0602,8,0.2623,267345585,0,0.1413,13.3,4.2
P064799,Building,14474,5,Composite,Design-Build,26007550260,32313080820,0.24245,218,276,0.269975,44,2,0.8106,3,0.0313,2,0.1386,13082062,1,0.1821,30.3,10.7
P064800,Building,17402,12,RC,Design-Build,64103815341,79197122766,0.235451,365,442,0.213009,64,2,0.8343,1,0.0247,3,0.3255,284660482,2,0.2521,14.6,55.5
P064801,Remodeling,9725,6,Steel,CM-at-Risk,19454818387,26340345529,0.353924,182,211,0.161911,66,3,0.7117,5,0.0646,4,0.5799,116452159,0,0.1778,29.0,6.1
P064802,Building,20896,15,Steel,Turnkey,110975055649,120126946538,0.082468,398,430,0.081963,88,4,0.8091,0,0.0004,2,0.1089,97516959,1,0.1053,14.4,1.1
P064803,Remodeling,10303,6,RC,DBB,28743291673,40394729872,0.405362,168,204,0.214397,33,1,0.6593,2,0.028,4,0.3951,98530918,5,0.3404,24.8,26.0
P064804,Remodeling,2605,19,SRC,DBB,8012333371,12419116725,0.55,90,117,0.301508,43,4,0.4942,5,0.0928,6,0.2988,26239738,2,0.2868,9.7,19.6
P064805,Remodeling,4993,7,RC,Design-Build,19920057100,26321566649,0.32136,115,134,0.168791,59,5,0.903,4,0.0625,4,0.3969,117480123,1,0.2219,9.5,62.3
P064806,Building,10971,24,Composite,DBB,52549477335,69602728620,0.324518,240,291,0.215146,95,5,0.7194,1,0.0186,3,0.2778,96686125,5,0.3333,21.0,57.9
P064807,Remodeling,3223,11,Composite,Turnkey,5937693335,7254560900,0.221781,93,105,0.136422,41,2,0.4398,1,0.0155,2,0.7199,18934065,1,0.175,10.6,14.6
P064808,Building,16871,21,RC,Design-Build,86920147547,105141826518,0.209637,301,357,0.189258,81,2,0.6463,2,0.038,3,0.2136,127671536,1,0.1987,5.0,53.4
P064809,Building,21333,6,RC,DBB,88569539607,119916868190,0.353929,342,485,0.419084,82,2,0.4869,1,0.0183,3,0.4423,133981343,2,0.258,17.6,19.1
P064810,Remodeling,3426,10,RC,Design-Build,9935014074,13750158828,0.38401,121,169,0.403492,50,4,0.669,1,0.0107,4,0.2887,47033698,3,0.3302,25.7,85.4
P064811,Building,8577,4,RC,DBB,24671924399,29348561684,0.189553,158,172,0.092029,55,3,0.7435,2,0.0212,1,0.2062,9374529,3,0.2215,-7.3,57.2
P064812,Infrastructure,10190,4,Composite,DBB,23826907001,34545941480,0.449871,139,167,0.203147,82,6,0.6653,6,0.1104,5,0.3185,135777153,0,0.2087,17.5,3.0
P064813,Building,6216,12,SRC,Design-Build,13614375519,15985359858,0.174153,116,134,0.163722,45,4,0.7341,1,0.0184,3,0.1838,8060893,1,0.2108,14.7,66.4
P064814,Building,3479,19,SRC,Turnkey,13984696723,15437329125,0.103873,127,131,0.032686,55,2,0.6802,2,0.0275,2,0.0872,11782996,0,0.1404,19.4,22.1
P064815,Infrastructure,9078,5,Steel,Turnkey,40435617819,47437530271,0.173162,217,228,0.053083,47,4,0.4607,2,0.0315,2,0.6126,117041666,1,0.1296,11.5,97.9
P064816,Remodeling,6376,9,SRC,Design-Build,17835691340,25344570901,0.421003,146,196,0.343813,61,4,0.5123,3,0.0388,2,0.1374,6091466,2,0.2545,13.2,5.6
